SpireID, Dept, Number, Days, StartTime, EndTime, Associated, SectionNum, PrimaryClass, Instructor, CourseName, GenEd
"31600","Chemistry","CHEM  477","","2:30:00PM","5:30:00PM","","","true","","",""
"31612","Chemistry","CHEM  496","","2:30:00PM","5:30:00PM","","","true","","",""
"31537","Chemistry","CHEM  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"31551","Chemistry","CHEM  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"31586","Chemistry","CHEM  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"31538","Chemistry","CHEM  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"31539","Chemistry","CHEM  513","","1:00:00AM","1:00:00AM","","","true","","",""
"31604","Chemistry","CHEM  513","","9:30:00AM","0:45:00AM","","","true","","",""
"31605","Chemistry","CHEM  546","","1:25:00PM","5:35:00PM","","","false","","",""
"31540","Chemistry","CHEM  551","","1:00:00PM","2:15:00PM","","","true","","",""
"31541","Chemistry","CHEM  552","","9:05:00AM","9:55:00AM","","","true","","",""
"31578","Chemistry","CHEM  552","","9:30:00AM","0:45:00AM","","","true","","",""
"31579","Chemistry","CHEM  584","","7:00:00PM","9:00:00PM","","","false","","",""
"31542","Chemistry","CHEM  596","","","","","","true","","",""
"31606","Chemistry","CHEM  627","","1:00:00AM","1:00:00AM","","","true","","",""
"31545","Chemistry","CHEM  696","","9:30:00AM","0:45:00AM","","","true","","",""
"31583","Chemistry","CHEM  697A","","1:00:00AM","1:00:00AM","","","true","","",""
"37766","Chemistry","CHEM  699","","1:00:00AM","1:00:00AM","","","true","","",""
"31543","Chemistry","CHEM  726","","1:00:00AM","1:00:00AM","","","true","","",""
"37768","Chemistry","CHEM  775","","1:00:00AM","1:00:00AM","","","true","","",""
"31617","Chemistry","CHEM  791L","","1:00:00AM","1:00:00AM","","","true","","",""
"31589","Chemistry","CHEM  792C","","","","","","true","","",""
"31502","Chemistry","CHEM  797C","","1:00:00AM","1:00:00AM","","","true","","",""
"31547","Chemistry","CHEM  797I","","1:00:00AM","1:00:00AM","","","true","","",""
"39686","Chemistry","CHEM  797J","","1:00:00AM","1:00:00AM","","","true","","",""
"39457","Chemistry","CHEM  797O","","1:00:00AM","1:00:00AM","","","true","","",""
"31546","Chemistry","CHEM  891F","","1:00:00AM","1:00:00AM","","","true","","",""
"31544","Chemistry","CHEM  891G","","1:00:00AM","1:00:00AM","","","true","","",""
"31548","Chemistry","CHEM  891G","","","","","","true","","",""
"31601","Chemistry","CHEM  892","","","","","","false","","",""
"31553","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31575","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31554","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31555","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31581","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31619","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31556","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31582","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31557","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31558","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31596","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31559","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31560","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31618","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31561","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31562","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31563","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31564","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31565","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31566","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31567","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31568","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31569","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31570","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31571","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31572","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31573","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31576","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31591","Chemistry","CHEM  892","","1:00:00AM","1:00:00AM","","","true","","",""
"31593","Chemistry","CHEM  899","","1:00:00AM","1:00:00AM","","","true","","",""
"31574","Chemistry","CHEM  899","","1:00:00AM","1:00:00AM","","","true","","",""
"38173","Chinese","CHINESE     H02","","1:00:00AM","1:00:00AM","","","true","","",""
"38174","Chinese","CHINESE  120","","1:00:00AM","1:00:00AM","","","true","","",""
"31655","Chinese","CHINESE  120","","","","","","true","","",""
"31656","Chinese","CHINESE  120","","1:25:00PM","2:15:00PM","","","true","","",""
"31663","Chinese","CHINESE  126","","","","","","true","","",""
"31629","Chinese","CHINESE  126","","9:30:00AM","0:45:00AM","","","true","","",""
"31630","Chinese","CHINESE  126","","","","","","true","","",""
"31631","Chinese","CHINESE  126","","","","","","false","","",""
"31632","Chinese","CHINESE  126","","","","","","false","","",""
"31633","Chinese","CHINESE  127","","1:25:00PM","2:15:00PM","","","false","","",""
"31665","Chinese","CHINESE  127","","","","","","true","","",""
"31666","Chinese","CHINESE  136","","2:30:00PM","3:20:00PM","","","false","","",""
"31669","Chinese","CHINESE  136","","","","","","true","","",""
"38176","Chinese","CHINESE  140","","1:25:00PM","4:25:00PM","","","false","","",""
"31661","Chinese","CHINESE  196","","","","","","true","","",""
"31634","Chinese","CHINESE  196H","","1:00:00AM","1:00:00AM","","","true","","",""
"31657","Chinese","CHINESE  285","","1:00:00AM","1:00:00AM","","","true","","",""
"31635","Chinese","CHINESE  296","","1:00:00AM","1:00:00AM","","","true","","",""
"31636","Chinese","CHINESE  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"31658","Chinese","CHINESE  326","","1:00:00AM","1:00:00AM","","","true","","",""
"31637","Chinese","CHINESE  326","","1:00:00PM","2:15:00PM","","","true","","",""
"31668","Chinese","CHINESE  326","","9:30:00AM","0:45:00AM","","","true","","",""
"31638","Chinese","CHINESE  326","","9:05:00AM","9:55:00AM","","","false","","",""
"31639","Chinese","CHINESE  326","","","","","","false","","",""
"31667","Chinese","CHINESE  375","","9:05:00AM","9:55:00AM","","","false","","",""
"31640","Chinese","CHINESE  394WI","","2:30:00PM","3:45:00PM","","","true","","",""
"31626","Chinese","CHINESE  396","","","","","","true","","",""
"31641","Chinese","CHINESE  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"31659","Chinese","CHINESE  426","","1:00:00AM","1:00:00AM","","","true","","",""
"31642","Chinese","CHINESE  450","","2:30:00PM","3:20:00PM","","","true","","",""
"31664","Chinese","CHINESE  496","","","","","","true","","",""
"31643","Chinese","CHINESE  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"31660","Chinese","CHINESE  498T","","1:00:00AM","1:00:00AM","","","true","","",""
"31662","Chinese","CHINESE  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"31644","Chinese","CHINESE  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"31645","Chinese","CHINESE  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"31646","Chinese","CHINESE  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"31647","Chinese","CHINESE  526","","1:00:00AM","1:00:00AM","","","true","","",""
"31670","Chinese","CHINESE  528","","9:30:00AM","0:45:00AM","","","true","","",""
"31648","Chinese","CHINESE  570","","2:30:00PM","3:45:00PM","","","true","","",""
"39783","Chinese","CHINESE  575","","","","","","true","","",""
"31649","Chinese","CHINESE  580","","","","","","true","","",""
"31650","Chinese","CHINESE  592S","","1:00:00PM","2:15:00PM","","","true","","",""
"31627","Chinese","CHINESE  596","","1:00:00AM","1:00:00AM","","","true","","",""
"31651","Chinese","CHINESE  597M","","1:00:00AM","1:00:00AM","","","true","","",""
"31625","Chinese","CHINESE  660","","9:30:00AM","0:45:00AM","","","true","","",""
"31652","Chinese","CHINESE  696","","2:30:00PM","3:20:00PM","","","true","","",""
"31653","Chinese","CHINESE  698","","1:00:00AM","1:00:00AM","","","true","","",""
"31671","Chinese","CHINESE  699","","1:00:00AM","1:00:00AM","","","true","","",""
"31654","Chinese","CHINESE  699","","1:00:00AM","1:00:00AM","","","true","","",""
"33819","Civil & Environmental Engineering","CE-ENGIN  240","","1:00:00AM","1:00:00AM","","","true","","",""
"33786","Civil & Environmental Engineering","CE-ENGIN  241","","2:30:00PM","3:20:00PM","","","true","","",""
"33833","Civil & Environmental Engineering","CE-ENGIN  241A","","","","","","true","","",""
"33820","Civil & Environmental Engineering","CE-ENGIN  241A","","2:30:00PM","5:30:00PM","","","true","","",""
"33834","Civil & Environmental Engineering","CE-ENGIN  250","","2:30:00PM","5:30:00PM","","","true","","",""
"33835","Civil & Environmental Engineering","CE-ENGIN  260","","","","","","true","","",""
"33826","Civil & Environmental Engineering","CE-ENGIN  296","","1:00:00PM","2:15:00PM","","","true","","",""
"33822","Civil & Environmental Engineering","CE-ENGIN  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"33813","Civil & Environmental Engineering","CE-ENGIN  310","","1:00:00AM","1:00:00AM","","","true","","",""
"33787","Civil & Environmental Engineering","CE-ENGIN  320","","1:00:00PM","2:15:00PM","","","true","","",""
"33788","Civil & Environmental Engineering","CE-ENGIN  320","","9:05:00AM","9:55:00AM","","","true","","",""
"33823","Civil & Environmental Engineering","CE-ENGIN  320","","2:30:00PM","3:30:00PM","","","false","","",""
"33836","Civil & Environmental Engineering","CE-ENGIN  320","","2:30:00PM","5:30:00PM","","","false","","",""
"33824","Civil & Environmental Engineering","CE-ENGIN  331","","2:30:00PM","5:30:00PM","","","false","","",""
"33789","Civil & Environmental Engineering","CE-ENGIN  357","","8:00:00AM","9:15:00AM","","","true","","",""
"33790","Civil & Environmental Engineering","CE-ENGIN  370","","8:00:00AM","8:50:00AM","","","true","","",""
"33791","Civil & Environmental Engineering","CE-ENGIN  370","","","","","","true","","",""
"33838","Civil & Environmental Engineering","CE-ENGIN  370","","2:30:00PM","3:20:00PM","","","false","","",""
"33839","Civil & Environmental Engineering","CE-ENGIN  370","","3:46:00PM","5:30:00PM","","","false","","",""
"33840","Civil & Environmental Engineering","CE-ENGIN  370","","2:30:00PM","3:20:00PM","","","false","","",""
"33841","Civil & Environmental Engineering","CE-ENGIN  396","","2:30:00PM","3:45:00PM","","","false","","",""
"33792","Civil & Environmental Engineering","CE-ENGIN  396E","","1:00:00AM","1:00:00AM","","","true","","",""
"33843","Civil & Environmental Engineering","CE-ENGIN  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"33814","Civil & Environmental Engineering","CE-ENGIN  396S","","1:00:00AM","1:00:00AM","","","true","","",""
"33844","Civil & Environmental Engineering","CE-ENGIN  411","","1:00:00AM","1:00:00AM","","","true","","",""
"33828","Civil & Environmental Engineering","CE-ENGIN  421","","9:30:00AM","0:45:00AM","","","true","","",""
"33793","Civil & Environmental Engineering","CE-ENGIN  434","","8:00:00AM","9:15:00AM","","","true","","",""
"33825","Civil & Environmental Engineering","CE-ENGIN  462","","","","","","true","","",""
"33832","Civil & Environmental Engineering","CE-ENGIN  486","","4:00:00PM","5:15:00PM","","","true","","",""
"33794","Civil & Environmental Engineering","CE-ENGIN  486","","","","","","true","","",""
"33795","Civil & Environmental Engineering","CE-ENGIN  496","","1:25:00PM","4:25:00PM","","","false","","",""
"33796","Civil & Environmental Engineering","CE-ENGIN  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"33815","Civil & Environmental Engineering","CE-ENGIN  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"33797","Civil & Environmental Engineering","CE-ENGIN  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"33798","Civil & Environmental Engineering","CE-ENGIN  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"33799","Civil & Environmental Engineering","CE-ENGIN  509","","1:00:00AM","1:00:00AM","","","true","","",""
"33837","Civil & Environmental Engineering","CE-ENGIN  511","","2:30:00PM","3:45:00PM","","","true","","",""
"33827","Civil & Environmental Engineering","CE-ENGIN  521","","9:30:00AM","0:45:00AM","","","true","","",""
"37888","Civil & Environmental Engineering","CE-ENGIN  523","","9:05:00AM","2:05:00PM","","","true","","",""
"37893","Civil & Environmental Engineering","CE-ENGIN  527","","1:00:00PM","2:15:00PM","","","true","","",""
"33846","Civil & Environmental Engineering","CE-ENGIN  536","","9:30:00AM","0:45:00AM","","","true","","",""
"33800","Civil & Environmental Engineering","CE-ENGIN  560","","","","","","true","","",""
"33776","Civil & Environmental Engineering","CE-ENGIN  596","","9:30:00AM","0:45:00AM","","","true","","",""
"33801","Civil & Environmental Engineering","CE-ENGIN  597","","1:00:00AM","1:00:00AM","","","true","","",""
"33785","Civil & Environmental Engineering","CE-ENGIN  597F","","1:00:00AM","1:00:00AM","","","true","","",""
"33845","Civil & Environmental Engineering","CE-ENGIN  597S","","2:30:00PM","3:45:00PM","","","true","","",""
"37981","Civil & Environmental Engineering","CE-ENGIN  622","","","","","","true","","",""
"38339","Civil & Environmental Engineering","CE-ENGIN  622","","","","","","true","","",""
"38340","Civil & Environmental Engineering","CE-ENGIN  630","","1:25:00PM","4:25:00PM","","","false","","",""
"33816","Civil & Environmental Engineering","CE-ENGIN  646","","1:00:00PM","2:15:00PM","","","true","","",""
"33802","Civil & Environmental Engineering","CE-ENGIN  670","","","","","","true","","",""
"33831","Civil & Environmental Engineering","CE-ENGIN  670","","8:00:00AM","9:15:00AM","","","true","","",""
"37899","Civil & Environmental Engineering","CE-ENGIN  671","","","","","","false","","",""
"39799","Civil & Environmental Engineering","CE-ENGIN  671","","9:05:00AM","9:55:00AM","","","true","","",""
"39800","Civil & Environmental Engineering","CE-ENGIN  680","","","","","","false","","",""
"33817","Civil & Environmental Engineering","CE-ENGIN  680","","8:00:00AM","8:50:00AM","","","true","","",""
"33818","Civil & Environmental Engineering","CE-ENGIN  689","","","","","","false","","",""
"33821","Civil & Environmental Engineering","CE-ENGIN  691A","","1:00:00AM","1:00:00AM","","","true","","",""
"33803","Civil & Environmental Engineering","CE-ENGIN  693A","","","","","","true","","",""
"33804","Civil & Environmental Engineering","CE-ENGIN  694B","","","","","","true","","",""
"33812","Civil & Environmental Engineering","CE-ENGIN  695A","","2:30:00PM","4:25:00PM","","","true","","",""
"33810","Civil & Environmental Engineering","CE-ENGIN  696","","4:00:00PM","5:15:00PM","","","true","","",""
"33805","Civil & Environmental Engineering","CE-ENGIN  697CC","","1:00:00AM","1:00:00AM","","","true","","",""
"33849","Civil & Environmental Engineering","CE-ENGIN  697R","","3:35:00PM","4:25:00PM","","","true","","",""
"33847","Civil & Environmental Engineering","CE-ENGIN  697W","","","","","","true","","",""
"33848","Civil & Environmental Engineering","CE-ENGIN  698","","1:00:00PM","1:50:00PM","","","true","","",""
"33806","Civil & Environmental Engineering","CE-ENGIN  699","","1:00:00AM","1:00:00AM","","","true","","",""
"33807","Civil & Environmental Engineering","CE-ENGIN  796","","1:00:00AM","1:00:00AM","","","true","","",""
"33811","Civil & Environmental Engineering","CE-ENGIN  896","","1:00:00AM","1:00:00AM","","","true","","",""
"33808","Civil & Environmental Engineering","CE-ENGIN  899","","1:00:00AM","1:00:00AM","","","true","","",""
"33809","Civil & Environmental Engineering","CE-ENGIN  899","","1:00:00AM","1:00:00AM","","","true","","",""
"31699","Classics","CLASSICS  100H","","1:25:00PM","2:15:00PM","","","true","","",""
"39732","Classics","CLASSICS  102","","","","","","true","","",""
"38045","Classics","CLASSICS  196","","1:25:00PM","2:15:00PM","","","true","","",""
"31681","Classics","CLASSICS  196H","","1:00:00AM","1:00:00AM","","","true","","",""
"31698","Classics","CLASSICS  200","","1:00:00AM","1:00:00AM","","","true","","",""
"38046","Classics","CLASSICS  224","","1:00:00PM","2:15:00PM","","","true","","",""
"31682","Classics","CLASSICS  261","","2:30:00PM","3:20:00PM","","","true","","",""
"38050","Classics","CLASSICS  296","","1:00:00PM","2:15:00PM","","","true","","",""
